Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,index_name
2023-09-29 00:00:00+09:00,32018.640625,32027.4609375,31717.740234375,31857.619140625,132000000,0.0,0.0,Nikkei 225
2023-10-02 00:00:00+09:00,32101.970703125,32401.580078125,31759.880859375,31759.880859375,103100000,0.0,0.0,Nikkei 225
2023-10-03 00:00:00+09:00,31607.970703125,31607.970703125,31157.400390625,31237.939453125,109600000,0.0,0.0,Nikkei 225
2023-10-04 00:00:00+09:00,30765.029296875,30830.849609375,30487.669921875,30526.880859375,137200000,0.0,0.0,Nikkei 225
2023-10-05 00:00:00+09:00,30733.650390625,31083.900390625,30565.3203125,31075.359375,114200000,0.0,0.0,Nikkei 225
2023-10-06 00:00:00+09:00,31003.94921875,31160.44921875,30928.16015625,30994.669921875,94600000,0.0,0.0,Nikkei 225
2023-10-10 00:00:00+09:00,31314.669921875,31818.259765625,31314.669921875,31746.529296875,101000000,0.0,0.0,Nikkei 225
2023-10-11 00:00:00+09:00,31847.099609375,32037.0703125,31804.08984375,31936.509765625,89500000,0.0,0.0,Nikkei 225
2023-10-12 00:00:00+09:00,32120.939453125,32494.66015625,32120.939453125,32494.66015625,100600000,0.0,0.0,Nikkei 225
2023-10-13 00:00:00+09:00,32328.390625,32533.080078125,32249.029296875,32315.990234375,91500000,0.0,0.0,Nikkei 225
2023-10-16 00:00:00+09:00,31983.0390625,31999.7890625,31564.310546875,31659.029296875,84500000,0.0,0.0,Nikkei 225
2023-10-17 00:00:00+09:00,32063.7890625,32260.76953125,31901.390625,32040.2890625,75600000,0.0,0.0,Nikkei 225
2023-10-18 00:00:00+09:00,32033.810546875,32101.470703125,31866.94921875,32042.25,83200000,0.0,0.0,Nikkei 225
2023-10-19 00:00:00+09:00,31579.5390625,31669.419921875,31399.169921875,31430.619140625,80700000,0.0,0.0,Nikkei 225
2023-10-20 00:00:00+09:00,31164.890625,31428.970703125,31093.900390625,31259.359375,84500000,0.0,0.0,Nikkei 225
2023-10-23 00:00:00+09:00,31151.98046875,31177.41015625,30974.259765625,30999.55078125,73500000,0.0,0.0,Nikkei 225
2023-10-24 00:00:00+09:00,31157.009765625,31210.259765625,30551.669921875,31062.349609375,97900000,0.0,0.0,Nikkei 225
2023-10-25 00:00:00+09:00,31302.509765625,31466.919921875,31195.580078125,31269.919921875,78700000,0.0,0.0,Nikkei 225
2023-10-26 00:00:00+09:00,30902.919921875,30943.330078125,30567.609375,30601.779296875,85600000,0.0,0.0,Nikkei 225
2023-10-27 00:00:00+09:00,30713.7890625,31081.48046875,30687.330078125,30991.689453125,89100000,0.0,0.0,Nikkei 225
2023-10-30 00:00:00+09:00,30663.48046875,30762.5,30538.2890625,30696.9609375,187000000,0.0,0.0,Nikkei 225
2023-10-31 00:00:00+09:00,30694.9609375,30973.66015625,30552.650390625,30858.849609375,134300000,0.0,0.0,Nikkei 225
2023-11-01 00:00:00+09:00,31311.220703125,31601.650390625,31301.509765625,31601.650390625,130100000,0.0,0.0,Nikkei 225
2023-11-02 00:00:00+09:00,31987.01953125,32087.130859375,31878.359375,31949.890625,121100000,0.0,0.0,Nikkei 225
2023-11-06 00:00:00+09:00,32450.8203125,32766.5390625,32395.5,32708.48046875,139400000,0.0,0.0,Nikkei 225
2023-11-07 00:00:00+09:00,32551.76953125,32591.109375,32250.9296875,32271.8203125,106700000,0.0,0.0,Nikkei 225
2023-11-08 00:00:00+09:00,32457.23046875,32512.169921875,32049.33984375,32166.48046875,156200000,0.0,0.0,Nikkei 225
2023-11-09 00:00:00+09:00,32316.390625,32723.7109375,32193.19921875,32646.4609375,115500000,0.0,0.0,Nikkei 225
2023-11-10 00:00:00+09:00,32491.240234375,32598.9296875,32248.240234375,32568.109375,111300000,0.0,0.0,Nikkei 225
2023-11-13 00:00:00+09:00,32818.1484375,32913.30859375,32499.279296875,32585.109375,90600000,0.0,0.0,Nikkei 225
2023-11-14 00:00:00+09:00,32760.509765625,32836.26953125,32667.400390625,32695.9296875,88100000,0.0,0.0,Nikkei 225
2023-11-15 00:00:00+09:00,33112.30859375,33556.51953125,33096.9296875,33519.69921875,123800000,0.0,0.0,Nikkei 225
2023-11-16 00:00:00+09:00,33399.58984375,33614.12890625,33233.83984375,33424.41015625,94200000,0.0,0.0,Nikkei 225
2023-11-17 00:00:00+09:00,33344.8515625,33599.62890625,33263.671875,33585.19921875,93200000,0.0,0.0,Nikkei 225
2023-11-20 00:00:00+09:00,33559.62109375,33853.4609375,33352.69140625,33388.03125,94900000,0.0,0.0,Nikkei 225
2023-11-21 00:00:00+09:00,33453.1484375,33460.3203125,33254.73046875,33354.140625,91900000,0.0,0.0,Nikkei 225
2023-11-22 00:00:00+09:00,33182.98828125,33593.5,33182.98828125,33451.828125,75600000,0.0,0.0,Nikkei 225
2023-11-24 00:00:00+09:00,33752.05078125,33817.859375,33622.5703125,33625.53125,80700000,0.0,0.0,Nikkei 225
2023-11-27 00:00:00+09:00,33710.03125,33811.41015625,33397.0390625,33447.671875,82700000,0.0,0.0,Nikkei 225
2023-11-28 00:00:00+09:00,33520.390625,33545.8515625,33298.0390625,33408.390625,84100000,0.0,0.0,Nikkei 225
2023-11-29 00:00:00+09:00,33244.4296875,33516.23046875,33179.0703125,33321.21875,89200000,0.0,0.0,Nikkei 225
2023-11-30 00:00:00+09:00,33260.140625,33486.890625,33161.0703125,33486.890625,152200000,0.0,0.0,Nikkei 225
2023-12-01 00:00:00+09:00,33537.44140625,33551.5703125,33397.421875,33431.51171875,87600000,0.0,0.0,Nikkei 225
2023-12-04 00:00:00+09:00,33318.0703125,33324.37890625,33023.0390625,33231.26953125,87300000,0.0,0.0,Nikkei 225
2023-12-05 00:00:00+09:00,33022.37890625,33089.8203125,32726.6796875,32775.8203125,86100000,0.0,0.0,Nikkei 225
2023-12-06 00:00:00+09:00,32928.921875,33452.12890625,32914.08984375,33445.8984375,91200000,0.0,0.0,Nikkei 225
2023-12-07 00:00:00+09:00,33165.71875,33195.87109375,32814.69140625,32858.30859375,105100000,0.0,0.0,Nikkei 225
2023-12-08 00:00:00+09:00,32600.470703125,32604.349609375,32205.380859375,32307.859375,144200000,0.0,0.0,Nikkei 225
2023-12-11 00:00:00+09:00,32665.08984375,32933.078125,32650.099609375,32791.80078125,105800000,0.0,0.0,Nikkei 225
2023-12-12 00:00:00+09:00,33107.6484375,33172.12890625,32800.23828125,32843.69921875,98100000,0.0,0.0,Nikkei 225
2023-12-13 00:00:00+09:00,32973.46875,33104.46875,32864.37890625,32926.3515625,100000000,0.0,0.0,Nikkei 225
2023-12-14 00:00:00+09:00,33032.30078125,33120.55078125,32515.0390625,32686.25,133400000,0.0,0.0,Nikkei 225
2023-12-15 00:00:00+09:00,32760.560546875,33122.328125,32732.66015625,32970.55078125,141100000,0.0,0.0,Nikkei 225
2023-12-18 00:00:00+09:00,32769.23046875,32790.578125,32541.23046875,32758.98046875,106900000,0.0,0.0,Nikkei 225
2023-12-19 00:00:00+09:00,32774.2109375,33219.390625,32654.4296875,33219.390625,106300000,0.0,0.0,Nikkei 225
2023-12-20 00:00:00+09:00,33467.3203125,33824.05859375,33467.3203125,33675.94140625,118000000,0.0,0.0,Nikkei 225
2023-12-21 00:00:00+09:00,33276.80859375,33337.83984375,33097.7890625,33140.46875,95600000,0.0,0.0,Nikkei 225
2023-12-22 00:00:00+09:00,33257.94921875,33375.19140625,33151.69921875,33169.05078125,89400000,0.0,0.0,Nikkei 225
2023-12-25 00:00:00+09:00,33414.51171875,33414.51171875,33221.5703125,33254.03125,58900000,0.0,0.0,Nikkei 225
2023-12-26 00:00:00+09:00,33295.6796875,33312.26171875,33181.359375,33305.8515625,68300000,0.0,0.0,Nikkei 225
2023-12-27 00:00:00+09:00,33532.96875,33755.75,33521.51953125,33681.23828125,93700000,0.0,0.0,Nikkei 225
2023-12-28 00:00:00+09:00,33477.46875,33571.73046875,33411.23828125,33539.62109375,73300000,0.0,0.0,Nikkei 225
2023-12-29 00:00:00+09:00,33458.640625,33652.7109375,33305.171875,33464.171875,89000000,0.0,0.0,Nikkei 225
2024-01-04 00:00:00+09:00,33193.05078125,33299.390625,32693.1796875,33288.2890625,117300000,0.0,0.0,Nikkei 225
2024-01-05 00:00:00+09:00,33397.51953125,33568.0390625,33257.4296875,33377.421875,115300000,0.0,0.0,Nikkei 225
2024-01-09 00:00:00+09:00,33704.828125,33990.28125,33600.3203125,33763.1796875,112100000,0.0,0.0,Nikkei 225
2024-01-10 00:00:00+09:00,33896.328125,34539.01953125,33885.73828125,34441.71875,106000000,0.0,0.0,Nikkei 225
2024-01-11 00:00:00+09:00,34871.328125,35157.55859375,34849.5703125,35049.859375,130100000,0.0,0.0,Nikkei 225
2024-01-12 00:00:00+09:00,35601.6484375,35839.6484375,35362.23828125,35577.109375,129200000,0.0,0.0,Nikkei 225
2024-01-15 00:00:00+09:00,35634.12109375,36008.23046875,35544.3203125,35901.7890625,105700000,0.0,0.0,Nikkei 225
2024-01-16 00:00:00+09:00,35909.19921875,35955.6796875,35587.53125,35619.1796875,103400000,0.0,0.0,Nikkei 225
2024-01-17 00:00:00+09:00,35850.1796875,36239.21875,35476.51953125,35477.75,139500000,0.0,0.0,Nikkei 225
2024-01-18 00:00:00+09:00,35371.25,35728.08984375,35371.25,35466.171875,100300000,0.0,0.0,Nikkei 225
2024-01-19 00:00:00+09:00,35913.71875,36076.23046875,35790.0703125,35963.26953125,104100000,0.0,0.0,Nikkei 225
2024-01-22 00:00:00+09:00,36294.1015625,36571.80078125,36225.91015625,36546.94921875,100000000,0.0,0.0,Nikkei 225
2024-01-23 00:00:00+09:00,36605.30078125,36984.51171875,36436.0703125,36517.5703125,111500000,0.0,0.0,Nikkei 225
2024-01-24 00:00:00+09:00,36415.66015625,36471.390625,36104.890625,36226.48046875,108600000,0.0,0.0,Nikkei 225
2024-01-25 00:00:00+09:00,36213.140625,36312.359375,35912.5390625,36236.46875,94600000,0.0,0.0,Nikkei 225
2024-01-26 00:00:00+09:00,36003.0,36060.3984375,35687.578125,35751.0703125,109600000,0.0,0.0,Nikkei 225
2024-01-29 00:00:00+09:00,35814.2890625,36186.87109375,35813.76953125,36026.94140625,95500000,0.0,0.0,Nikkei 225
2024-01-30 00:00:00+09:00,36196.640625,36249.03125,36039.30859375,36065.859375,87900000,0.0,0.0,Nikkei 225
2024-01-31 00:00:00+09:00,35747.890625,36292.53125,35704.578125,36286.7109375,111100000,0.0,0.0,Nikkei 225
2024-02-01 00:00:00+09:00,36008.55859375,36146.359375,35924.6015625,36011.4609375,118100000,0.0,0.0,Nikkei 225
2024-02-02 00:00:00+09:00,36249.98828125,36441.08984375,36083.609375,36158.01953125,114800000,0.0,0.0,Nikkei 225
2024-02-05 00:00:00+09:00,36419.33984375,36452.62109375,36213.0,36354.16015625,130500000,0.0,0.0,Nikkei 225
2024-02-06 00:00:00+09:00,36249.078125,36294.48046875,36065.98046875,36160.66015625,134700000,0.0,0.0,Nikkei 225
2024-02-07 00:00:00+09:00,36002.98828125,36195.5,35854.62890625,36119.921875,126500000,0.0,0.0,Nikkei 225
2024-02-08 00:00:00+09:00,36258.83984375,36956.96875,36206.19921875,36863.28125,151000000,0.0,0.0,Nikkei 225
2024-02-09 00:00:00+09:00,36915.44140625,37287.26171875,36807.03125,36897.421875,146800000,0.0,0.0,Nikkei 225
2024-02-13 00:00:00+09:00,37248.359375,38010.69140625,37184.1015625,37963.96875,140500000,0.0,0.0,Nikkei 225
2024-02-14 00:00:00+09:00,37712.87109375,37825.8515625,37594.46875,37703.3203125,120300000,0.0,0.0,Nikkei 225
2024-02-15 00:00:00+09:00,38017.828125,38188.73828125,37935.359375,38157.94140625,130000000,0.0,0.0,Nikkei 225
2024-02-16 00:00:00+09:00,38517.37109375,38865.05859375,38361.55078125,38487.23828125,151700000,0.0,0.0,Nikkei 225
2024-02-19 00:00:00+09:00,38473.41015625,38555.83984375,38281.69921875,38470.37890625,102000000,0.0,0.0,Nikkei 225
2024-02-20 00:00:00+09:00,38510.37109375,38742.328125,38288.0390625,38363.609375,108500000,0.0,0.0,Nikkei 225
2024-02-21 00:00:00+09:00,38191.96875,38339.69921875,38095.1484375,38262.16015625,104700000,0.0,0.0,Nikkei 225
2024-02-22 00:00:00+09:00,38508.0703125,39156.96875,38508.0703125,39098.6796875,122900000,0.0,0.0,Nikkei 225
2024-02-26 00:00:00+09:00,39320.640625,39388.078125,39181.03125,39233.7109375,125700000,0.0,0.0,Nikkei 225
2024-02-27 00:00:00+09:00,39260.78125,39426.2890625,39113.03125,39239.51953125,119100000,0.0,0.0,Nikkei 225
2024-02-28 00:00:00+09:00,39189.21875,39283.94921875,39075.46875,39208.03125,119900000,0.0,0.0,Nikkei 225
2024-02-29 00:00:00+09:00,38935.53125,39250.12109375,38876.80859375,39166.19140625,166000000,0.0,0.0,Nikkei 225
2024-03-01 00:00:00+09:00,39254.69140625,39990.23046875,39224.640625,39910.8203125,122800000,0.0,0.0,Nikkei 225
2024-03-04 00:00:00+09:00,40201.76171875,40314.640625,40001.55078125,40109.23046875,119400000,0.0,0.0,Nikkei 225
2024-03-05 00:00:00+09:00,39881.73046875,40226.98828125,39840.33984375,40097.62890625,115200000,0.0,0.0,Nikkei 225
2024-03-06 00:00:00+09:00,39792.37109375,40147.76953125,39769.0390625,40090.78125,112900000,0.0,0.0,Nikkei 225
2024-03-07 00:00:00+09:00,40331.05859375,40472.109375,39518.3984375,39598.7109375,137200000,0.0,0.0,Nikkei 225
2024-03-08 00:00:00+09:00,39809.55859375,39989.328125,39551.6015625,39688.94140625,143300000,0.0,0.0,Nikkei 225
2024-03-11 00:00:00+09:00,39232.140625,39241.28125,38496.66015625,38820.48828125,132900000,0.0,0.0,Nikkei 225
2024-03-12 00:00:00+09:00,38470.390625,38841.80078125,38271.37890625,38797.51171875,112900000,0.0,0.0,Nikkei 225
2024-03-13 00:00:00+09:00,39059.94921875,39147.80078125,38452.5703125,38695.96875,105400000,0.0,0.0,Nikkei 225
2024-03-14 00:00:00+09:00,38591.73046875,38840.328125,38400.171875,38807.37890625,111100000,0.0,0.0,Nikkei 225
2024-03-15 00:00:00+09:00,38548.16015625,38808.6796875,38519.94140625,38707.640625,167100000,0.0,0.0,Nikkei 225
2024-03-18 00:00:00+09:00,38960.98828125,39769.109375,38935.46875,39740.44140625,128700000,0.0,0.0,Nikkei 225
2024-03-19 00:00:00+09:00,39622.578125,40003.6015625,39407.5,40003.6015625,134700000,0.0,0.0,Nikkei 225
2024-03-21 00:00:00+09:00,40511.55078125,40823.3203125,40452.19140625,40815.66015625,157200000,0.0,0.0,Nikkei 225
2024-03-22 00:00:00+09:00,40942.87890625,41087.75,40714.140625,40888.4296875,136100000,0.0,0.0,Nikkei 225
2024-03-25 00:00:00+09:00,40798.9609375,40837.1796875,40414.12109375,40414.12109375,101500000,0.0,0.0,Nikkei 225
2024-03-26 00:00:00+09:00,40345.0390625,40529.53125,40280.8515625,40398.03125,101400000,0.0,0.0,Nikkei 225
2024-03-27 00:00:00+09:00,40517.171875,40979.359375,40452.2109375,40762.73046875,121300000,0.0,0.0,Nikkei 225
2024-03-28 00:00:00+09:00,40324.421875,40482.01953125,40054.05859375,40168.0703125,135600000,0.0,0.0,Nikkei 225
2024-03-29 00:00:00+09:00,40277.44921875,40521.7109375,40268.109375,40369.44140625,122000000,0.0,0.0,Nikkei 225
2024-04-01 00:00:00+09:00,40646.69921875,40697.21875,39706.44921875,39803.08984375,134500000,0.0,0.0,Nikkei 225
2024-04-02 00:00:00+09:00,39892.58984375,40151.05078125,39707.87109375,39838.91015625,115800000,0.0,0.0,Nikkei 225
2024-04-03 00:00:00+09:00,39503.71875,39625.8984375,39217.0390625,39451.8515625,123200000,0.0,0.0,Nikkei 225
2024-04-04 00:00:00+09:00,39928.328125,40243.01953125,39773.140625,39773.140625,145100000,0.0,0.0,Nikkei 225
2024-04-05 00:00:00+09:00,39237.390625,39274.76171875,38774.23828125,38992.078125,129600000,0.0,0.0,Nikkei 225
2024-04-08 00:00:00+09:00,39391.98046875,39617.359375,39197.0,39347.0390625,108300000,0.0,0.0,Nikkei 225
2024-04-09 00:00:00+09:00,39496.94921875,39773.12890625,39476.12890625,39773.12890625,105900000,0.0,0.0,Nikkei 225
2024-04-10 00:00:00+09:00,39582.328125,39708.69921875,39510.48046875,39581.80859375,97400000,0.0,0.0,Nikkei 225
2024-04-11 00:00:00+09:00,39090.6796875,39473.48046875,39065.30859375,39442.62890625,107000000,0.0,0.0,Nikkei 225
2024-04-12 00:00:00+09:00,39722.01953125,39774.8203125,39457.73046875,39523.55078125,107100000,0.0,0.0,Nikkei 225
2024-04-15 00:00:00+09:00,39056.9296875,39232.80078125,38820.94921875,39232.80078125,107000000,0.0,0.0,Nikkei 225
2024-04-16 00:00:00+09:00,38750.671875,38764.8203125,38322.3203125,38471.19921875,133000000,0.0,0.0,Nikkei 225
2024-04-17 00:00:00+09:00,38587.46875,38587.609375,37961.80078125,37961.80078125,120600000,0.0,0.0,Nikkei 225
2024-04-18 00:00:00+09:00,37745.0390625,38216.75,37644.91015625,38079.69921875,105800000,0.0,0.0,Nikkei 225
2024-04-19 00:00:00+09:00,37724.46875,37749.48046875,36733.05859375,37068.3515625,155400000,0.0,0.0,Nikkei 225
2024-04-22 00:00:00+09:00,37240.9296875,37511.80078125,37052.62890625,37438.609375,119400000,0.0,0.0,Nikkei 225
2024-04-23 00:00:00+09:00,37797.05859375,37817.78125,37397.26953125,37552.16015625,95900000,0.0,0.0,Nikkei 225
2024-04-24 00:00:00+09:00,37871.921875,38460.078125,37857.46875,38460.078125,121100000,0.0,0.0,Nikkei 225
2024-04-25 00:00:00+09:00,38065.91015625,38129.53125,37604.23046875,37628.48046875,113900000,0.0,0.0,Nikkei 225
2024-04-26 00:00:00+09:00,37725.609375,38097.5390625,37550.69921875,37934.76171875,124900000,0.0,0.0,Nikkei 225
2024-04-30 00:00:00+09:00,38312.66015625,38608.171875,38182.109375,38405.66015625,151400000,0.0,0.0,Nikkei 225
2024-05-01 00:00:00+09:00,38107.37890625,38433.33984375,38036.23828125,38274.05078125,108500000,0.0,0.0,Nikkei 225
2024-05-02 00:00:00+09:00,38004.01171875,38355.6015625,37958.19140625,38236.0703125,101900000,0.0,0.0,Nikkei 225
2024-05-07 00:00:00+09:00,38636.23046875,38863.140625,38541.96875,38835.1015625,115200000,0.0,0.0,Nikkei 225
2024-05-08 00:00:00+09:00,38677.5703125,38749.3515625,38159.8515625,38202.37109375,120100000,0.0,0.0,Nikkei 225
2024-05-09 00:00:00+09:00,38242.921875,38429.80859375,38072.23828125,38073.98046875,118600000,0.0,0.0,Nikkei 225
2024-05-10 00:00:00+09:00,38361.7890625,38741.87890625,38126.91015625,38229.109375,167300000,0.0,0.0,Nikkei 225
2024-05-13 00:00:00+09:00,38211.609375,38273.3984375,37969.578125,38179.4609375,128700000,0.0,0.0,Nikkei 225
2024-05-14 00:00:00+09:00,38287.98828125,38477.6796875,38084.7109375,38356.05859375,143300000,0.0,0.0,Nikkei 225
2024-05-15 00:00:00+09:00,38533.08984375,38816.6015625,38335.609375,38385.73046875,146300000,0.0,0.0,Nikkei 225
2024-05-16 00:00:00+09:00,38645.9609375,38949.37890625,38513.328125,38920.26171875,157900000,0.0,0.0,Nikkei 225
2024-05-17 00:00:00+09:00,38561.0390625,38842.48828125,38539.55859375,38787.37890625,133300000,0.0,0.0,Nikkei 225
2024-05-20 00:00:00+09:00,38761.7109375,39437.16015625,38703.69921875,39069.6796875,127400000,0.0,0.0,Nikkei 225
2024-05-21 00:00:00+09:00,39232.16015625,39346.1484375,38942.28125,38946.9296875,106700000,0.0,0.0,Nikkei 225
2024-05-22 00:00:00+09:00,38823.91015625,38854.98828125,38592.94140625,38617.1015625,105500000,0.0,0.0,Nikkei 225
2024-05-23 00:00:00+09:00,38803.12890625,39129.46875,38617.4296875,39103.21875,107800000,0.0,0.0,Nikkei 225
2024-05-24 00:00:00+09:00,38506.03125,38740.8203125,38367.69921875,38646.109375,96300000,0.0,0.0,Nikkei 225
2024-05-27 00:00:00+09:00,38766.2109375,38900.01953125,38667.9296875,38900.01953125,94200000,0.0,0.0,Nikkei 225
2024-05-28 00:00:00+09:00,38879.1484375,38981.96875,38756.12890625,38855.37109375,101200000,0.0,0.0,Nikkei 225
2024-05-29 00:00:00+09:00,38880.5,39141.98828125,38524.23828125,38556.87109375,123900000,0.0,0.0,Nikkei 225
2024-05-30 00:00:00+09:00,38112.76953125,38138.03125,37617.0,38054.12890625,117300000,0.0,0.0,Nikkei 225
2024-05-31 00:00:00+09:00,38173.21875,38526.9296875,38087.609375,38487.8984375,211000000,0.0,0.0,Nikkei 225
2024-06-03 00:00:00+09:00,38734.94921875,39032.5,38734.94921875,38923.03125,115900000,0.0,0.0,Nikkei 225
2024-06-04 00:00:00+09:00,38702.5390625,38895.05859375,38591.7890625,38837.4609375,117900000,0.0,0.0,Nikkei 225
2024-06-05 00:00:00+09:00,38654.08984375,38656.41015625,38343.98046875,38490.171875,119400000,0.0,0.0,Nikkei 225
2024-06-06 00:00:00+09:00,38841.66015625,39011.9296875,38693.5,38703.51171875,118900000,0.0,0.0,Nikkei 225
2024-06-07 00:00:00+09:00,38597.55078125,38747.26953125,38560.8515625,38683.9296875,96200000,0.0,0.0,Nikkei 225
2024-06-10 00:00:00+09:00,38689.78125,39081.5390625,38689.78125,39038.16015625,89200000,0.0,0.0,Nikkei 225
2024-06-11 00:00:00+09:00,39175.58984375,39336.66015625,39074.87890625,39134.7890625,93300000,0.0,0.0,Nikkei 225
2024-06-12 00:00:00+09:00,38865.1484375,38945.98828125,38809.359375,38876.7109375,108200000,0.0,0.0,Nikkei 225
2024-06-13 00:00:00+09:00,39182.05859375,39252.44140625,38689.7890625,38720.46875,115900000,0.0,0.0,Nikkei 225
2024-06-14 00:00:00+09:00,38587.5703125,39025.69921875,38554.75,38814.55859375,157100000,0.0,0.0,Nikkei 225
2024-06-17 00:00:00+09:00,38440.98046875,38442.69921875,37950.19921875,38102.44140625,107500000,0.0,0.0,Nikkei 225
2024-06-18 00:00:00+09:00,38433.48046875,38519.01953125,38332.890625,38482.109375,97100000,0.0,0.0,Nikkei 225
2024-06-19 00:00:00+09:00,38653.91015625,38797.96875,38453.41015625,38570.76171875,93600000,0.0,0.0,Nikkei 225
2024-06-20 00:00:00+09:00,38410.3203125,38637.62109375,38263.078125,38633.01953125,88000000,0.0,0.0,Nikkei 225
2024-06-21 00:00:00+09:00,38608.66015625,38795.6796875,38532.12890625,38596.46875,140800000,0.0,0.0,Nikkei 225
2024-06-24 00:00:00+09:00,38497.421875,38905.46875,38416.0703125,38804.6484375,93500000,0.0,0.0,Nikkei 225
2024-06-25 00:00:00+09:00,38833.8984375,39215.0703125,38758.0703125,39173.1484375,108300000,0.0,0.0,Nikkei 225
2024-06-26 00:00:00+09:00,39364.73046875,39788.62890625,39233.55859375,39667.0703125,108900000,0.0,0.0,Nikkei 225
2024-06-27 00:00:00+09:00,39434.46875,39439.23828125,39193.51171875,39341.5390625,115000000,0.0,0.0,Nikkei 225
2024-06-28 00:00:00+09:00,39593.01171875,39783.69921875,39485.73046875,39583.078125,124300000,0.0,0.0,Nikkei 225
2024-07-01 00:00:00+09:00,39839.8203125,39942.69140625,39537.1015625,39631.05859375,118800000,0.0,0.0,Nikkei 225
2024-07-02 00:00:00+09:00,39543.609375,40113.48046875,39457.62109375,40074.69140625,135100000,0.0,0.0,Nikkei 225
2024-07-03 00:00:00+09:00,40225.828125,40694.2109375,40172.8515625,40580.76171875,125600000,0.0,0.0,Nikkei 225
2024-07-04 00:00:00+09:00,40747.58984375,40971.23046875,40604.1484375,40913.6484375,118000000,0.0,0.0,Nikkei 225
2024-07-05 00:00:00+09:00,41009.359375,41100.12890625,40746.890625,40912.37109375,114200000,0.0,0.0,Nikkei 225
2024-07-08 00:00:00+09:00,40863.140625,41112.23828125,40780.69921875,40780.69921875,113000000,0.0,0.0,Nikkei 225
2024-07-09 00:00:00+09:00,40953.41015625,41769.3515625,40942.44140625,41580.171875,118200000,0.0,0.0,Nikkei 225
2024-07-10 00:00:00+09:00,41444.328125,41889.16015625,41430.37890625,41831.98828125,134400000,0.0,0.0,Nikkei 225
2024-07-11 00:00:00+09:00,42343.71875,42426.76953125,42102.4609375,42224.01953125,123000000,0.0,0.0,Nikkei 225
2024-07-12 00:00:00+09:00,41668.859375,41754.76171875,41188.2890625,41190.6796875,130400000,0.0,0.0,Nikkei 225
2024-07-16 00:00:00+09:00,41366.7890625,41520.0703125,41220.6484375,41275.078125,100800000,0.0,0.0,Nikkei 225
2024-07-17 00:00:00+09:00,41416.1796875,41466.44921875,41054.71875,41097.69140625,109900000,0.0,0.0,Nikkei 225
2024-07-18 00:00:00+09:00,40521.7109375,40587.62890625,40104.21875,40126.3515625,117600000,0.0,0.0,Nikkei 225
2024-07-19 00:00:00+09:00,39965.91015625,40212.8984375,39824.578125,40063.7890625,99800000,0.0,0.0,Nikkei 225
2024-07-22 00:00:00+09:00,39947.94921875,39973.19921875,39519.390625,39599.0,82700000,0.0,0.0,Nikkei 225
2024-07-23 00:00:00+09:00,39864.08984375,39927.890625,39519.91015625,39594.390625,88300000,0.0,0.0,Nikkei 225
2024-07-24 00:00:00+09:00,39336.73828125,39643.26953125,39096.5,39154.8515625,110300000,0.0,0.0,Nikkei 225
2024-07-25 00:00:00+09:00,38524.19921875,38557.7890625,37825.578125,37869.51171875,143000000,0.0,0.0,Nikkei 225
2024-07-26 00:00:00+09:00,37792.87109375,38105.9609375,37611.19140625,37667.41015625,124000000,0.0,0.0,Nikkei 225
2024-07-29 00:00:00+09:00,38139.12109375,38719.69921875,38010.01171875,38468.62890625,107300000,0.0,0.0,Nikkei 225
2024-07-30 00:00:00+09:00,38241.3515625,38531.16015625,38076.69921875,38525.94921875,109700000,0.0,0.0,Nikkei 225
2024-07-31 00:00:00+09:00,38140.76953125,39188.37109375,37954.37890625,39101.8203125,146400000,0.0,0.0,Nikkei 225
2024-08-01 00:00:00+09:00,38781.55859375,38781.55859375,37737.87890625,38126.328125,178800000,0.0,0.0,Nikkei 225
2024-08-02 00:00:00+09:00,37444.171875,37471.51953125,35880.1484375,35909.69921875,204300000,0.0,0.0,Nikkei 225
2024-08-05 00:00:00+09:00,35249.359375,35301.1796875,31156.119140625,31458.419921875,285600000,0.0,0.0,Nikkei 225
2024-08-06 00:00:00+09:00,32077.330078125,34911.80078125,32077.330078125,34675.4609375,251200000,0.0,0.0,Nikkei 225
2024-08-07 00:00:00+09:00,34122.3515625,35849.76953125,33739.4609375,35089.62109375,242800000,0.0,0.0,Nikkei 225
2024-08-08 00:00:00+09:00,34645.7890625,35379.6484375,34207.16015625,34831.1484375,165300000,0.0,0.0,Nikkei 225
2024-08-09 00:00:00+09:00,35272.33984375,35671.30859375,34445.5703125,35025.0,176900000,0.0,0.0,Nikkei 225
2024-08-13 00:00:00+09:00,35490.578125,36232.51171875,35476.7890625,36232.51171875,140700000,0.0,0.0,Nikkei 225
2024-08-14 00:00:00+09:00,36535.6015625,36683.890625,36074.7109375,36442.4296875,135600000,0.0,0.0,Nikkei 225
2024-08-15 00:00:00+09:00,36381.3984375,36885.16015625,36381.3984375,36726.640625,119700000,0.0,0.0,Nikkei 225
2024-08-16 00:00:00+09:00,37304.9296875,38143.55078125,37304.9296875,38062.671875,129500000,0.0,0.0,Nikkei 225
2024-08-19 00:00:00+09:00,37863.76171875,38125.26953125,37318.0390625,37388.62109375,107800000,0.0,0.0,Nikkei 225
2024-08-20 00:00:00+09:00,37847.8515625,38236.390625,37738.30078125,38062.921875,110600000,0.0,0.0,Nikkei 225
